ID,sentiment,content
21048,fear,Don't be so shy #nl
21049,fear,Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks ðŸ˜‚
21050,fear,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation
21051,fear,Pretty excited for American horror story tonight
21052,fear,@mackenzian yes! That was my one qualm. These are deeply theological issues we're engaging theologically.
21053,fear,"Aberdeen st Johnstone, let's see who can punt it the furthest "
21054,fear,"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance"
21055,fear,At the end of the day I know that my kids will never worry about me leaving them ðŸ’•
21056,fear,I really wanna go fright night at Thorpe Park next month ðŸ‘»
21057,fear,"Fear blocks blessings, faith unlocks them. #ManUp  #faith"
21058,fear,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete 
21059,fear,I was having a good dream.. and then my alarm went off
21060,fear,Huns are like a box of coffee revels 
21061,fear,@LakersTakeover it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie
21062,fear,"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful"
21063,fear,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!!  #TNF
21064,fear,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church 
21065,fear,@Burnt_Out_Darth @theaterofscifi thanks. 
21066,fear,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book
21067,fear,@hotpatooties more like quickie divorce 
21068,fear,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS"
21069,fear,"If you think you're good to go already, don't worry about it."
21070,fear,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap"
21071,fear,"ok, ok.. I know.. my last tweet was "
21072,fear,"It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban."
21073,fear,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! #haunt
21074,fear,".@REDBLACKSâ€™ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL"
21075,fear,@Coyblake6 @ChloeCramphorn hahahaa you know coy!
21076,fear,Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour
21077,fear,Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant
21078,fear,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration  #great #motivation
21079,fear,@JoeFahezy I could of told you that one lmfao ðŸ˜‚ Then old niggas get wasted and start fucking around
21080,fear,"I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation"
21081,fear,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer
21082,fear,"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. "
21083,fear,@BigDaddyx47 awe I'm sorry! I have 2 dogs 3 cats &amp; a snake
21084,fear,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop "
21085,fear,It's not always how you #start it's how you #FINISH
21086,fear,My mind always seems to work its best at night 
21087,fear,I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week
21088,fear,^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^
21089,fear,@Zen1dfabflake You are all our angelic comrades! 
21090,fear,@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7
21091,fear,@NativeApprops @SBShear @HuffingtonPost Shew. That was 
21092,fear,Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com
21093,fear,Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart
21094,fear,@pixietangerine @hatersbackoff im so exited!! I am shaking so much ðŸ˜ðŸ˜ and im so pround of Colleen and the fandom! Everyone is amazing ðŸ˜
21095,fear,"@frecklybellamy the walking dead, mr robot, american horror story, merlin"
21096,fear,"@eclecticbrotha Thanks, big bro. It's shake and bake and you helped."
21097,fear,shake fries
21098,fear,@aidankerrpol I think you should do. Get the fashion police involved. 
21099,fear,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm
21100,fear,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle #start #dosomething #success
21101,fear,#start ur day wit a smile\n#buviobby
21102,fear,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited 
21103,fear,"@turoturok  We're glad to hear that everything is resolved. If you need anything else, please do not hesitate to reach out to us.  TY!"
21104,fear,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke
21105,fear,So is texting a guy 'I'm ready for sex now' considered flirting?' 
21106,fear,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! 
21107,fear,Not setting an alarm to nap &gt;&gt;
21108,fear,@tannerfox awe cnt wait to see
21109,fear,This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon
21110,fear,@FraserKeegan just had a steak pie supper #tremendous
21111,fear,"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!"
21112,fear,"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau"
21113,fear,Some serious hip shaking going on tonight ðŸ˜œ
21114,fear,It's so funny cause Cooper's going to go farther than the people who bully her
21115,fear,@casillasbreanna awe thanks girl ðŸ˜ŠðŸ˜Š
21116,fear,Can't start a good day without a cup of tea! \n\n #tea  #day #goodday
21117,fear,Thoroughly enjoying AHS tonight. #ahs  #americanhorrorstory
21118,fear,should I #start posting #photos?
21119,fear,I can be so shy but once I come out of my shell that's it ðŸ˜‚
21120,fear,@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!ðŸ’•ðŸ˜˜ðŸ™ŒðŸ»
21121,fear,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe
21122,fear,my mom recorded nightmare before Christmas for me ðŸ˜ðŸ˜ðŸ˜ I LOVE IT ðŸ’•
21123,fear,@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?
21124,fear,@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!
21125,fear,"Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in."
21126,fear,@Zen1dfabflake You are all our angelic comrades! #flutter
21127,fear,Lets start there
21128,fear,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ» #shake #herbalifenutrition #tastesogood #nowords
21129,fear,"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista "
21130,fear,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol "
21131,fear,"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer"
21132,fear,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ»  #herbalifenutrition #tastesogood #nowords
21133,fear,Jeans with fake pockets 
21134,fear,Georgia Tech's Secondary is as soft as a marshmallow. 
21135,fear,@bothsocial Thanks for the follow! Hope youâ€™re having a terrific day!
21136,fear,Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday
21137,fear,"@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit."
21138,fear,i've been rooting for him since the beginning  #BB18
21139,fear,@TayerleLyle awe thank you so much Lyle!! You're the best!ðŸ˜€ðŸ˜€
21140,fear,"Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ..."
21141,fear,That goes the 
21142,fear,Pull over #tonight and make your car #shake ðŸ˜‹ðŸ’¦
21143,fear,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! ðŸ˜ŠðŸ˜â¤ï¸
21144,fear,@FraserKeegan just had a steak pie supper 
21145,fear,@annalisewrobel_ awe thank you so much love ðŸ’•
21146,fear,Omg he kissed herðŸ™ˆ  #w
30000,joy,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much #hilarious
30001,joy,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! ðŸ˜‚
30002,joy,Been waiting all week for this game â¤ï¸â¤ï¸â¤ï¸ #cheer #friday â¤ï¸
30003,joy,"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! ðŸ˜ŠðŸ’•"
30004,joy,"I feel so blessed to work with the family that I nanny for â¤ï¸ nothing but love &amp; appreciation, makes me smile."
30005,joy,"Today I reached 1000 subscribers on YT!! , #goodday, #thankful"
30006,joy,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile"
30007,joy,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark"
30008,joy,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much 
30009,joy,"@IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot"
